"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"316840 Tarumirim",2,0,1,0,1,0,0,0,2,6
"316850 Teixeiras",0,0,1,0,1,0,0,0,0,2
"316860 Teófilo Otoni",6,3,12,0,9,0,0,0,11,41
"316870 Timóteo",2,4,2,0,1,0,0,0,0,9
"316880 Tiradentes",0,0,0,0,1,0,0,0,0,1
"316890 Tiros",0,0,0,0,1,1,1,0,0,3
"316900 Tocantins",0,0,1,0,0,0,0,0,0,1
"316910 Toledo",0,0,2,0,0,0,0,0,0,2
"316930 Três Corações",1,1,2,0,13,0,1,1,0,19
"316935 Três Marias",2,0,0,0,8,0,0,0,0,10
"316940 Três Pontas",2,0,4,0,2,0,0,0,0,8
"316950 Tumiritinga",0,0,0,0,0,0,0,0,1,1
"316960 Tupaciguara",0,0,0,0,5,0,0,0,1,6
"316970 Turmalina",0,0,3,0,2,0,0,0,0,5
"316990 Ubá",5,3,9,0,3,0,0,0,16,36
"317000 Ubaí",0,0,1,0,0,0,0,0,0,1
"317005 Ubaporanga",0,0,0,0,1,0,0,0,0,1
"317010 Uberaba",15,4,16,0,16,1,8,1,4,65
"317020 Uberlândia",16,7,21,0,67,1,0,0,2,114
"317030 Umburatiba",0,0,1,0,0,0,0,0,0,1
"317040 Unaí",0,3,11,0,15,1,1,0,0,31
"317047 Uruana de Minas",0,0,0,0,0,0,2,0,0,2
"317052 Urucuia",0,0,1,0,0,0,0,0,0,1
"317060 Vargem Bonita",0,0,0,0,0,0,0,0,1,1
"317070 Varginha",6,0,6,1,12,1,3,0,0,29
"317075 Varjão de Minas",0,0,0,0,2,0,0,0,0,2
"317080 Várzea da Palma",0,0,1,0,1,0,0,0,0,2
"317090 Varzelândia",0,0,2,0,0,0,0,0,0,2
"317100 Vazante",0,1,0,0,2,0,0,0,0,3
"317110 Veríssimo",0,0,0,0,0,0,1,0,0,1
"317120 Vespasiano",4,0,2,0,0,0,0,0,0,6
"317130 Viçosa",3,0,2,0,3,0,0,0,0,8
"317140 Vieiras",0,0,1,0,1,0,0,0,0,2
"317170 Virgínia",0,0,0,0,1,0,0,0,0,1
"317180 Virginópolis",0,0,0,0,0,0,0,0,1,1
"317190 Virgolândia",1,0,0,0,0,0,0,0,0,1
"317200 Visconde do Rio Branco",1,0,1,0,1,0,0,0,0,3
"317210 Volta Grande",0,0,0,0,0,0,0,0,1,1
"317220 Wenceslau Braz",1,0,0,0,0,0,0,0,0,1
"320010 Afonso Cláudio",0,0,3,0,1,0,0,0,3,7
"320016 Água Doce do Norte",0,0,1,0,0,0,0,0,1,2
"320013 Águia Branca",0,0,1,0,0,0,0,0,0,1
"320020 Alegre",0,0,2,0,2,0,0,0,2,6
"320030 Alfredo Chaves",0,0,1,0,0,0,0,0,0,1
"320040 Anchieta",0,0,1,0,0,0,0,0,2,3
"320050 Apiacá",0,0,0,0,0,0,0,0,1,1
"320060 Aracruz",0,0,2,0,13,0,0,0,3,18
"320070 Atilio Vivacqua",0,0,3,0,1,0,0,0,0,4
"320080 Baixo Guandu",1,1,0,0,0,0,0,0,2,4
"320090 Barra de São Francisco",2,0,3,0,2,0,0,0,4,11
"320100 Boa Esperança",0,0,0,0,0,0,0,0,2,2
"320115 Brejetuba",1,0,0,0,1,0,0,0,1,3
"320120 Cachoeiro de Itapemirim",13,0,31,0,11,0,0,0,21,76
"320130 Cariacica",10,1,5,0,1,0,0,0,5,22
"320140 Castelo",1,0,3,0,0,0,0,0,4,8
"320150 Colatina",3,1,16,0,10,0,1,0,10,41
"320160 Conceição da Barra",0,0,0,0,0,0,0,0,1,1
"320170 Conceição do Castelo",0,0,0,0,2,0,1,0,0,3
"320190 Domingos Martins",2,0,4,0,1,0,1,0,5,13
"320210 Ecoporanga",0,0,0,1,0,0,0,0,2,3
"320220 Fundão",2,1,2,0,1,0,1,0,2,9
"320225 Governador Lindenberg",0,0,2,0,0,0,0,0,0,2
"320230 Guaçuí",0,1,1,0,3,0,0,0,1,6
"320240 Guarapari",5,0,4,0,2,0,1,0,5,17
"320245 Ibatiba",1,0,5,0,0,0,0,0,5,11
"320250 Ibiraçu",1,0,1,0,0,0,0,0,0,2
"320260 Iconha",0,0,0,0,1,0,0,0,1,2
"320265 Irupi",0,0,2,0,0,0,0,0,0,2
"320270 Itaguaçu",0,0,0,0,1,0,0,0,1,2
"320280 Itapemirim",4,0,5,0,4,0,2,1,0,16
"320290 Itarana",0,0,1,0,0,0,0,0,1,2
"320300 Iúna",0,0,2,0,0,0,0,0,1,3
"320305 Jaguaré",0,0,0,1,3,0,0,0,5,9
"320310 Jerônimo Monteiro",0,0,0,0,1,0,0,0,0,1
"320313 João Neiva",0,0,1,0,2,0,0,0,5,8
"320316 Laranja da Terra",0,0,2,0,1,0,0,0,1,4
"320320 Linhares",2,1,8,0,7,0,0,0,22,40
"320330 Mantenópolis",1,0,2,0,1,0,0,0,2,6
"320332 Marataízes",1,0,3,0,0,0,0,0,0,4
"320334 Marechal Floriano",0,0,1,0,2,0,0,0,2,5
"320335 Marilândia",0,0,2,0,0,0,0,0,0,2
"320340 Mimoso do Sul",0,0,1,0,1,0,0,0,1,3
"320350 Montanha",0,0,0,0,1,0,0,0,3,4
"320360 Mucurici",0,0,0,0,0,0,0,0,5,5
"320370 Muniz Freire",0,0,1,0,0,0,0,0,0,1
"320380 Muqui",0,0,0,0,1,0,0,0,0,1
"320390 Nova Venécia",0,0,2,0,2,0,0,0,13,17
"320400 Pancas",0,0,0,0,0,0,0,0,2,2
"320405 Pedro Canário",0,0,0,0,0,0,0,0,3,3
"320410 Pinheiros",0,0,0,1,1,0,0,0,3,5
"320420 Piúma",0,0,3,0,0,0,0,0,0,3
"320435 Rio Bananal",0,0,0,0,1,0,0,0,2,3
"320440 Rio Novo do Sul",0,0,0,0,3,0,0,0,2,5
"320450 Santa Leopoldina",0,0,0,0,1,0,0,0,1,2
"320455 Santa Maria de Jetibá",0,0,5,0,5,0,0,0,4,14
"320460 Santa Teresa",1,0,1,0,1,0,0,0,1,4
"320465 São Domingos do Norte",0,0,1,0,3,0,0,0,1,5
"320470 São Gabriel da Palha",1,0,2,0,2,0,0,0,4,9
"320480 São José do Calçado",0,0,2,0,0,0,0,0,2,4
"320490 São Mateus",2,2,5,0,10,1,0,0,28,48
"320495 São Roque do Canaã",0,0,1,0,0,0,0,0,0,1
"320500 Serra",23,6,27,0,27,0,0,0,4,87
"320501 Sooretama",0,0,1,0,4,0,0,0,4,9
"320503 Vargem Alta",0,0,2,0,1,0,0,0,0,3
"320506 Venda Nova do Imigrante",1,0,1,0,0,0,0,0,2,4
"320510 Viana",1,1,1,0,2,0,0,0,4,9
"320515 Vila Pavão",0,0,0,0,0,0,0,0,1,1
"320517 Vila Valério",1,0,0,0,0,0,0,0,3,4
"320520 Vila Velha",9,1,4,0,3,0,0,0,11,28
"320530 Vitória",27,5,32,0,12,0,0,0,14,90
"330010 Angra dos Reis",0,0,9,0,1,0,0,0,14,24
"330015 Aperibé",0,0,0,0,0,0,0,0,1,1
"330020 Araruama",1,0,3,0,6,0,0,0,11,21
"330022 Areal",1,0,0,0,0,0,0,0,0,1
"330023 Armação dos Búzios",0,0,0,0,0,0,0,0,1,1
"330025 Arraial do Cabo",0,0,2,0,2,0,0,0,2,6
"330030 Barra do Piraí",8,2,1,0,3,0,1,0,7,22
"330040 Barra Mansa",12,0,7,0,2,0,0,1,2,24
"330045 Belford Roxo",1,0,0,0,0,0,0,0,1,2
"330050 Bom Jardim",1,0,1,0,2,0,0,0,0,4
"330060 Bom Jesus do Itabapoana",1,1,2,0,0,0,0,0,2,6
"330070 Cabo Frio",1,0,0,0,0,0,0,0,7,8
"330080 Cachoeiras de Macacu",2,0,1,0,4,0,0,0,4,11
"330090 Cambuci",0,0,1,0,1,0,0,0,0,2
"330100 Campos dos Goytacazes",19,15,42,0,23,1,1,0,12,113
"330110 Cantagalo",0,0,0,0,2,0,0,0,1,3
"330093 Carapebus",0,0,0,0,1,0,0,0,0,1
"330115 Cardoso Moreira",0,0,2,0,1,0,0,0,0,3
"330120 Carmo",0,0,1,0,0,0,1,0,0,2
"330130 Casimiro de Abreu",0,0,0,0,0,0,0,0,3,3
"330140 Conceição de Macabu",0,0,0,0,0,0,0,0,3,3
"330150 Cordeiro",0,0,0,0,1,0,0,0,0,1
"330160 Duas Barras",0,0,0,0,0,0,0,0,1,1
"330170 Duque de Caxias",20,0,11,0,8,0,1,0,8,48
"330185 Guapimirim",2,0,0,0,0,0,0,0,8,10
"330187 Iguaba Grande",1,1,0,0,0,0,0,0,1,3
"330190 Itaboraí",2,1,2,0,0,0,0,0,29,34
"330200 Itaguaí",4,0,0,0,0,0,0,0,8,12
"330205 Italva",0,0,2,0,1,0,0,0,2,5
"330210 Itaocara",1,0,1,0,1,0,0,0,0,3
"330220 Itaperuna",4,4,11,0,16,0,1,4,3,43
"330225 Itatiaia",1,0,0,0,0,0,0,0,0,1
"330227 Japeri",0,0,0,0,0,0,0,0,2,2
"330240 Macaé",1,2,7,0,1,1,0,0,7,19
"330250 Magé",6,0,0,0,2,0,0,0,5,13
"330260 Mangaratiba",0,0,0,0,0,0,0,0,9,9
"330270 Maricá",1,3,3,1,3,0,0,0,1,12
"330280 Mendes",0,0,0,0,0,0,0,0,1,1
"330285 Mesquita",3,0,0,0,0,0,0,0,0,3
"330290 Miguel Pereira",0,0,0,0,1,0,0,0,3,4
"330300 Miracema",0,0,0,0,0,0,0,0,3,3
"330310 Natividade",1,0,0,0,1,0,0,0,0,2
"330320 Nilópolis",0,0,0,0,0,0,0,0,1,1
"330330 Niterói",15,4,31,0,4,0,0,1,29,84
"330340 Nova Friburgo",5,0,3,0,1,0,0,0,11,20
"330350 Nova Iguaçu",13,1,1,0,1,0,0,0,60,76
"330360 Paracambi",1,1,0,0,2,0,0,0,1,5
"330370 Paraíba do Sul",3,0,0,0,0,0,0,0,0,3
"330380 Paraty",1,0,0,0,0,0,0,0,0,1
"330385 Paty do Alferes",0,0,0,0,0,0,0,0,1,1
"330390 Petrópolis",8,3,10,0,8,0,1,0,4,34
"330395 Pinheiral",0,0,1,0,0,0,1,0,1,3
"330400 Piraí",3,0,2,0,1,0,1,0,1,8
"330410 Porciúncula",0,1,1,0,0,0,0,0,0,2
"330411 Porto Real",1,2,0,0,6,0,0,0,0,9
"330414 Queimados",4,0,0,0,0,0,0,0,2,6
"330415 Quissamã",0,0,0,0,0,0,0,0,2,2
"330420 Resende",9,4,3,0,5,0,0,0,0,21
"330430 Rio Bonito",2,0,1,0,0,0,0,0,3,6
"330440 Rio Claro",0,0,1,0,0,0,0,0,0,1
"330450 Rio das Flores",0,0,0,0,0,0,0,0,1,1
"330452 Rio das Ostras",0,0,0,0,0,0,0,0,6,6
"330455 Rio de Janeiro",120,7,43,0,16,0,1,2,196,385
"330460 Santa Maria Madalena",0,0,0,0,1,0,0,0,1,2
"330470 Santo Antônio de Pádua",1,0,5,0,2,0,0,0,2,10
"330480 São Fidélis",0,0,4,0,3,0,0,0,1,8
"330475 São Francisco de Itabapoana",1,0,2,0,1,0,2,0,2,8
"330490 São Gonçalo",40,4,32,0,7,0,0,0,51,134
"330500 São João da Barra",1,1,6,0,2,0,0,0,0,10
"330510 São João de Meriti",3,0,3,0,2,0,0,0,2,10
"330520 São Pedro da Aldeia",0,0,0,0,0,0,0,0,7,7
"330530 São Sebastião do Alto",0,0,0,0,1,0,0,0,0,1
"330540 Sapucaia",0,0,0,0,2,0,0,0,4,6
"330550 Saquarema",3,0,0,0,0,0,0,0,5,8
"330555 Seropédica",2,0,0,0,0,0,0,0,8,10
"330560 Silva Jardim",0,0,0,0,1,0,0,0,1,2
"330570 Sumidouro",1,0,1,0,0,0,0,0,0,2
"330580 Teresópolis",10,2,6,0,14,0,1,0,6,39
"330590 Trajano de Moraes",0,0,0,0,1,0,0,0,1,2
"330600 Três Rios",6,2,4,0,3,0,0,0,4,19
"330610 Valença",3,1,1,0,10,2,0,0,2,19
"330615 Varre0Sai",0,0,1,0,0,0,0,0,1,2
"330620 Vassouras",2,0,0,0,1,0,0,0,16,19
"330630 Volta Redonda",12,1,3,0,8,1,0,0,5,30
"350010 Adamantina",1,0,2,0,0,0,0,0,0,3
"350030 Aguaí",0,0,3,0,3,0,0,0,1,7
"350040 Águas da Prata",0,0,0,0,4,0,0,0,0,4
"350050 Águas de Lindóia",0,0,2,0,0,0,0,0,0,2
"350055 Águas de Santa Bárbara",1,0,1,0,0,0,0,0,0,2
"350070 Agudos",0,0,1,0,1,0,0,0,0,2
"350075 Alambari",1,0,1,0,0,0,1,0,0,3
"350080 Alfredo Marcondes",0,0,0,0,3,0,0,0,0,3
"350090 Altair",0,0,0,0,1,0,0,0,0,1
"350100 Altinópolis",0,0,0,0,3,1,0,0,0,4
"350115 Alumínio",0,0,0,0,2,0,0,0,0,2
"350120 Álvares Florence",0,0,0,0,2,0,0,0,0,2
"350160 Americana",5,4,11,0,7,0,0,0,0,27
"350170 Américo Brasiliense",1,0,1,0,0,0,0,0,0,2
"350180 Américo de Campos",0,0,0,0,1,0,0,0,0,1
"350190 Amparo",1,0,6,0,1,0,0,0,0,8
"350210 Andradina",1,0,3,0,2,1,0,0,1,8
"350220 Angatuba",1,0,4,0,1,0,0,0,1,7
"350230 Anhembi",0,0,0,0,1,0,0,0,0,1
"350250 Aparecida",2,0,1,0,2,0,0,0,0,5
"350260 Aparecida d'Oeste",0,0,0,0,0,0,0,0,2,2
"350270 Apiaí",0,0,1,0,1,0,0,0,0,2
"350275 Araçariguama",1,1,1,0,1,0,0,0,1,5
"350280 Araçatuba",6,5,18,0,8,2,1,0,3,43
"350290 Araçoiaba da Serra",2,0,2,0,0,0,0,0,0,4
"350300 Aramina",0,0,0,0,0,0,0,0,1,1
"350320 Araraquara",1,3,19,0,9,1,2,0,1,36
"350330 Araras",4,1,3,1,1,0,0,0,1,11
"350380 Artur Nogueira",1,0,3,0,1,0,0,0,0,5
"350390 Arujá",2,0,0,0,0,0,0,0,3,5
"350400 Assis",3,1,5,0,3,0,1,0,6,19
"350410 Atibaia",11,0,11,0,4,0,2,0,1,29
"350420 Auriflama",0,0,0,0,2,0,0,0,0,2
"350430 Avaí",0,0,0,0,0,0,0,0,2,2
"350440 Avanhandava",0,0,1,0,0,0,0,0,0,1
"350450 Avaré",7,1,1,0,18,0,0,0,3,30
"350460 Bady Bassitt",0,0,0,0,1,0,0,0,0,1
"350480 Bálsamo",0,0,0,0,0,0,0,0,1,1
"350510 Barbosa",0,0,0,0,0,0,2,0,0,2
"350520 Bariri",0,0,1,0,0,0,0,0,0,1
"350530 Barra Bonita",0,0,0,0,2,0,0,1,0,3
"350540 Barra do Turvo",1,0,1,0,3,0,0,0,1,6
"350550 Barretos",5,4,13,0,8,0,2,0,1,33
"350560 Barrinha",1,0,0,0,0,0,1,0,2,4
"350570 Barueri",8,1,15,0,3,0,0,0,4,31
"350580 Bastos",2,0,0,0,1,0,0,0,1,4
"350590 Batatais",2,1,0,0,2,0,1,0,0,6
"350600 Bauru",10,0,11,0,5,0,0,0,13,39
"350610 Bebedouro",1,0,5,0,8,0,1,0,0,15
"350630 Bernardino de Campos",0,0,1,0,0,0,0,0,3,4
"350635 Bertioga",3,1,2,0,1,0,0,0,4,11
"350650 Birigui",0,2,5,0,0,0,0,0,0,7
"350660 Biritiba0Mirim",0,0,1,0,0,0,2,0,0,3
"350670 Boa Esperança do Sul",1,0,2,0,2,0,0,0,0,5
"350680 Bocaina",0,0,3,0,0,0,0,0,0,3
"350700 Boituva",1,0,1,0,0,0,0,0,0,2
"350710 Bom Jesus dos Perdões",2,0,0,0,0,0,0,0,1,3
"350715 Bom Sucesso de Itararé",1,0,0,0,0,0,0,0,0,1
"350720 Borá",0,0,0,0,0,0,1,0,0,1
"350740 Borborema",1,0,2,0,0,0,0,0,4,7
"350745 Borebi",0,0,0,0,0,0,0,0,1,1
"350750 Botucatu",7,1,9,0,15,1,0,0,3,36
"350760 Bragança Paulista",8,2,23,0,9,0,1,0,2,45
"350780 Brodowski",0,0,0,0,2,1,0,0,0,3
"350790 Brotas",0,0,0,0,2,0,0,0,0,2
"350810 Buritama",0,0,1,0,4,0,0,0,0,5
"350820 Buritizal",0,0,0,0,2,0,0,0,1,3
"350840 Cabreúva",1,0,0,0,0,0,0,0,0,1
"350850 Caçapava",4,0,2,0,2,0,0,1,10,19
"350860 Cachoeira Paulista",0,0,0,0,1,1,1,0,0,3
"350870 Caconde",0,0,1,0,0,0,0,0,1,2
"350880 Cafelândia",0,0,1,0,3,0,0,0,0,4
"350900 Caieiras",3,0,4,0,1,0,0,0,2,10
"350920 Cajamar",4,0,12,0,2,0,0,0,0,18
"350925 Cajati",1,0,0,0,8,0,0,0,0,9
"350940 Cajuru",0,1,0,0,3,0,0,2,1,7
"350945 Campina do Monte Alegre",0,0,0,0,1,0,0,0,0,1
"350950 Campinas",45,4,57,0,18,1,6,1,7,139
"350960 Campo Limpo Paulista",6,1,5,0,2,0,0,0,0,14
"350970 Campos do Jordão",0,0,1,0,0,0,0,0,1,2
"350995 Canas",0,0,1,0,0,0,0,0,0,1
"351000 Cândido Mota",0,1,0,0,1,0,0,0,0,2
"351010 Cândido Rodrigues",0,0,0,0,0,0,0,0,1,1
"351020 Capão Bonito",7,0,1,0,3,0,1,0,2,14
"351030 Capela do Alto",3,0,0,0,1,0,0,0,0,4
"351040 Capivari",0,0,2,0,1,1,0,0,1,5
"351050 Caraguatatuba",1,0,2,0,0,0,1,0,3,7
"351060 Carapicuíba",5,0,9,0,2,0,1,0,2,19
"351070 Cardoso",0,0,1,0,0,0,0,0,0,1
"351080 Casa Branca",2,0,2,0,6,0,0,0,1,11
"351110 Catanduva",3,4,15,0,12,0,0,0,1,35
"351120 Catiguá",0,0,0,0,1,0,0,0,0,1
"351130 Cedral",2,0,0,0,0,0,0,0,2,4
"351140 Cerqueira César",0,0,2,0,2,0,0,0,0,4
"351150 Cerquilho",0,0,1,0,2,0,0,0,0,3
"351160 Cesário Lange",0,0,0,0,3,0,0,0,0,3
"351170 Charqueada",0,0,2,0,0,0,0,0,0,2
"355720 Chavantes",1,0,1,0,0,0,0,0,0,2
"351190 Clementina",0,0,0,0,3,0,2,0,0,5
"351200 Colina",1,0,1,0,2,0,0,0,0,4
"351210 Colômbia",0,0,0,0,1,0,0,0,0,1
"351220 Conchal",2,0,2,0,0,0,0,0,0,4
"351230 Conchas",0,0,1,0,3,0,0,0,0,4
"351240 Cordeirópolis",3,1,0,0,0,0,0,0,0,4
"351250 Coroados",0,0,0,0,0,0,0,0,1,1
"351260 Coronel Macedo",0,0,0,0,2,0,0,0,0,2
"351270 Corumbataí",0,0,1,0,0,0,0,0,0,1
"351280 Cosmópolis",2,0,0,0,2,0,0,0,1,5
"351290 Cosmorama",1,0,1,0,0,0,0,0,0,2
"351300 Cotia",3,0,15,0,0,0,0,0,4,22
"351310 Cravinhos",1,0,0,0,0,0,0,0,0,1
"351320 Cristais Paulista",1,0,0,0,0,0,0,0,0,1
"351340 Cruzeiro",5,0,2,1,2,0,1,0,0,11
"351350 Cubatão",8,3,6,0,2,0,1,0,5,25
"351360 Cunha",0,0,1,0,5,0,0,0,0,6
"351370 Descalvado",1,0,0,0,2,0,0,0,3,6
"351380 Diadema",16,2,12,0,4,0,0,0,2,36
"351400 Dobrada",0,0,1,0,0,0,1,0,0,2
"351440 Dracena",3,0,1,0,3,0,0,0,0,7
"351460 Dumont",0,0,0,0,2,0,0,0,0,2
"351470 Echaporã",0,0,0,0,0,0,0,0,1,1
"351480 Eldorado",0,0,0,0,1,0,0,0,0,1
"351490 Elias Fausto",0,0,1,0,0,0,0,0,0,1
"351492 Elisiário",0,0,0,0,2,0,0,0,0,2
"351500 Embu das Artes",1,0,2,0,3,0,0,0,4,10
"351510 Embu0Guaçu",0,1,0,0,1,0,0,0,3,5
"351518 Espírito Santo do Pinhal",2,0,1,0,0,0,0,0,0,3
"351519 Espírito Santo do Turvo",0,0,0,0,1,0,0,0,0,1
"351520 Estrela d'Oeste",0,0,1,0,0,0,0,0,0,1
"351540 Fartura",1,0,0,0,1,0,0,0,0,2
"351550 Fernandópolis",2,1,2,0,12,0,2,0,2,21
"351570 Ferraz de Vasconcelos",1,0,0,0,1,0,0,0,0,2
"351590 Floreal",1,0,0,0,0,0,0,0,0,1
"351600 Flórida Paulista",0,0,0,0,1,0,0,0,0,1
"351610 Florínia",0,0,0,0,0,0,0,0,1,1
"351620 Franca",18,1,17,0,6,0,0,0,1,43
"351630 Francisco Morato",3,1,2,0,1,0,0,0,4,11
"351640 Franco da Rocha",6,2,7,0,3,0,0,0,6,24
"351660 Gália",0,1,0,0,0,0,0,0,0,1
"351670 Garça",0,0,0,0,0,0,0,0,1,1
"351685 Gavião Peixoto",1,0,0,0,0,0,0,0,0,1
"351690 General Salgado",1,0,1,0,1,0,0,0,0,3
"351730 Guaimbê",0,0,2,0,2,0,0,0,0,4
"351740 Guaíra",0,0,1,0,3,0,0,0,1,5
"351750 Guapiaçu",2,0,0,0,0,0,0,0,2,4
"351760 Guapiara",0,1,0,0,1,0,1,0,0,3
"351770 Guará",0,0,1,0,2,0,0,0,0,3
"351820 Guararapes",0,0,1,0,0,0,0,0,0,1
"351830 Guararema",1,0,1,0,1,0,0,0,0,3
"351840 Guaratinguetá",6,0,8,0,11,0,0,0,0,25
"351850 Guareí",2,0,0,0,3,0,0,0,0,5
"351860 Guariba",0,1,0,0,0,0,0,0,1,2
"351870 Guarujá",10,5,13,0,6,0,0,0,10,44
"351880 Guarulhos",54,5,30,0,9,0,2,0,28,128
"351885 Guatapará",0,1,0,0,1,2,0,0,0,4
"351890 Guzolândia",0,0,0,0,3,0,0,0,0,3
"351900 Herculândia",0,0,1,0,0,1,0,0,0,2
"351905 Holambra",0,1,0,0,1,0,0,0,1,3
"351907 Hortolândia",5,2,11,0,1,0,1,0,0,20
"351910 Iacanga",0,0,0,0,0,0,0,0,1,1
"351920 Iacri",0,0,3,0,0,0,0,0,0,3
"351930 Ibaté",1,0,0,0,0,0,0,0,0,1
"351940 Ibirá",0,0,0,0,2,0,0,0,0,2
"351950 Ibirarema",1,0,0,0,0,0,0,0,0,1
"351960 Ibitinga",1,0,3,0,7,0,3,0,0,14
"351970 Ibiúna",1,0,6,0,1,0,0,0,3,11
"351980 Icém",1,0,0,0,0,0,0,0,1,2
"352000 Igaraçu do Tietê",0,0,1,0,0,0,0,0,0,1
"352010 Igarapava",0,0,2,0,2,0,0,0,0,4
"352020 Igaratá",1,0,1,0,0,0,0,0,0,2
"352030 Iguape",1,0,0,0,3,0,1,0,0,5
"352042 Ilha Comprida",0,0,0,0,1,0,0,0,0,1
"352044 Ilha Solteira",0,0,1,0,1,0,0,0,1,3
"352050 Indaiatuba",2,1,3,0,0,0,0,0,14,20
"352060 Indiana",0,0,1,0,0,0,0,0,0,1
"352100 Iperó",0,0,2,0,0,0,0,0,0,2
"352115 Ipiguá",0,0,1,0,0,0,0,0,0,1
"352140 Iracemápolis",0,0,0,0,1,0,0,0,0,1
"352150 Irapuã",0,0,0,0,1,0,1,0,0,2
"352160 Irapuru",0,0,0,0,1,0,0,0,0,1
"352170 Itaberá",0,0,0,0,1,0,0,0,0,1
"352180 Itaí",2,0,0,0,1,0,0,0,0,3
"352190 Itajobi",1,0,2,0,1,0,0,0,0,4
"352210 Itanhaém",10,0,3,0,2,0,0,0,4,19
"352215 Itaóca",1,0,0,0,0,0,0,0,0,1
"352220 Itapecerica da Serra",3,0,3,0,1,0,0,0,3,10
"352230 Itapetininga",14,0,10,0,2,0,1,0,2,29
"352240 Itapeva",6,3,8,0,6,1,2,0,2,28
"352250 Itapevi",4,1,2,0,2,0,0,0,3,12
"352260 Itapira",1,2,4,0,6,0,0,0,6,19
"352270 Itápolis",1,0,0,0,1,0,0,0,5,7
"352280 Itaporanga",0,0,1,0,1,0,0,0,0,2
"352290 Itapuí",0,1,0,0,0,0,0,0,0,1
"352310 Itaquaquecetuba",9,0,2,0,1,0,0,0,10,22
"352320 Itararé",0,0,1,0,1,0,0,0,1,3
"352330 Itariri",1,0,0,0,1,0,0,0,0,2
"352340 Itatiba",2,0,7,0,1,0,0,0,4,14
"352350 Itatinga",0,0,0,0,2,0,0,0,2,4
"352360 Itirapina",0,0,0,0,0,0,0,0,1,1
"352370 Itirapuã",0,0,3,0,0,0,0,0,0,3
"352390 Itu",10,1,5,0,11,2,3,1,6,39
"352400 Itupeva",0,0,1,0,1,0,0,0,1,3
"352410 Ituverava",0,0,0,0,1,0,1,0,0,2
"352420 Jaborandi",0,0,1,0,0,0,0,0,0,1
"352430 Jaboticabal",2,0,2,0,0,0,0,0,5,9
"352440 Jacareí",9,1,9,0,0,0,0,1,22,42
"352450 Jaci",0,0,0,0,1,0,0,0,2,3
"352460 Jacupiranga",0,0,0,0,2,0,0,0,0,2
"352470 Jaguariúna",3,0,6,0,0,0,0,0,6,15
"352480 Jales",3,0,1,0,0,0,0,0,17,21
"352490 Jambeiro",0,0,0,0,0,0,0,0,1,1
"352510 Jardinópolis",1,0,1,0,0,1,0,0,0,3
"352520 Jarinu",1,0,4,0,0,0,0,0,0,5
"352530 Jaú",10,4,10,0,15,0,1,1,1,42
"352540 Jeriquara",0,0,0,0,0,0,0,0,1,1
"352550 Joanópolis",0,0,1,0,1,0,0,0,0,2
"352560 João Ramalho",0,0,1,0,0,0,0,0,0,1
"352570 José Bonifácio",0,0,2,0,0,0,0,0,6,8
"352585 Jumirim",0,0,0,0,0,0,0,0,1,1
"352590 Jundiaí",26,8,32,0,14,0,2,0,7,89
"352610 Juquiá",0,0,0,0,4,0,0,0,1,5
"352620 Juquitiba",2,0,0,0,0,0,0,0,6,8
"352640 Laranjal Paulista",0,0,1,0,0,0,0,0,0,1
"352660 Lavrinhas",0,0,1,0,0,0,1,0,0,2
"352670 Leme",3,2,3,0,2,0,0,0,1,11
"352680 Lençóis Paulista",2,3,0,0,0,0,0,0,1,6
"352690 Limeira",11,3,16,0,7,0,1,0,6,44
"352710 Lins",1,2,3,0,3,1,1,0,0,11
"352720 Lorena",2,0,2,0,4,0,0,0,0,8
"352730 Louveira",0,0,1,0,1,0,0,1,0,3
"352740 Lucélia",0,0,1,0,0,0,0,0,0,1
"352760 Luís Antônio",1,0,0,0,0,0,0,0,0,1
"352770 Luiziânia",0,0,0,0,1,0,0,0,0,1
"352820 Macedônia",0,0,1,0,0,0,0,0,0,1
"352840 Mairinque",0,1,3,0,1,0,0,0,4,9
"352850 Mairiporã",0,0,7,0,1,0,0,0,1,9
"352860 Manduri",0,0,0,0,3,0,0,0,0,3
"352880 Maracaí",1,0,0,0,1,0,0,0,1,3
"352885 Marapoama",0,0,0,0,1,0,0,0,0,1
"352900 Marília",13,1,8,0,2,0,1,0,13,38
"352920 Martinópolis",1,1,0,0,2,1,4,0,0,9
"352930 Matão",1,1,6,0,10,0,1,0,0,19
"352940 Mauá",3,0,2,0,1,0,0,0,6,12
"352950 Mendonça",1,0,1,0,1,0,0,0,0,3
"352970 Miguelópolis",0,0,2,0,1,0,0,0,1,4
"353000 Mira Estrela",0,0,0,0,1,0,0,0,0,1
"352990 Miracatu",2,0,0,0,11,0,1,0,2,16
"353010 Mirandópolis",0,0,0,0,0,0,0,2,0,2
"353020 Mirante do Paranapanema",0,0,1,0,5,0,1,0,0,7
"353030 Mirassol",1,1,1,0,0,0,0,0,1,4
"353040 Mirassolândia",1,0,0,0,0,0,0,0,0,1
"353050 Mococa",1,2,2,0,1,0,0,0,1,7
"353060 Mogi das Cruzes",23,7,19,0,12,0,0,0,3,64
"353070 Mogi Guaçu",5,4,6,0,5,1,1,0,4,26
