"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"316200 São Gonçalo do Sapucaí",0,0,0,0,5,0,0,0,0,5
"316210 São Gotardo",1,0,1,0,6,0,1,0,1,10
"316225 São João da Lagoa",0,0,0,0,2,0,0,0,0,2
"316240 São João da Ponte",1,0,0,0,1,0,0,0,0,2
"316245 São João das Missões",1,0,1,0,0,0,0,0,0,2
"316250 São João del Rei",0,0,12,0,11,0,0,0,0,23
"316255 São João do Manhuaçu",1,0,2,0,8,0,0,0,0,11
"316257 São João do Manteninha",0,0,2,0,5,0,0,0,1,8
"316260 São João do Oriente",0,0,1,0,0,0,0,0,0,1
"316265 São João do Pacuí",0,0,0,0,1,0,0,0,0,1
"316270 São João do Paraíso",0,0,0,0,2,0,0,0,0,2
"316280 São João Evangelista",0,0,1,0,0,0,0,0,2,3
"316290 São João Nepomuceno",1,0,4,0,1,0,0,0,0,6
"316292 São Joaquim de Bicas",0,0,0,0,0,0,0,0,1,1
"316294 São José da Barra",0,0,2,0,2,0,0,0,0,4
"316310 São José da Varginha",1,0,1,0,1,0,0,0,0,3
"316320 São José do Alegre",0,1,0,0,1,0,0,0,0,2
"316340 São José do Goiabal",0,0,2,0,0,0,0,0,0,2
"316350 São José do Jacuri",1,0,0,0,1,0,0,0,0,2
"316370 São Lourenço",5,1,6,0,4,0,0,0,0,16
"316380 São Miguel do Anta",0,0,0,0,2,0,0,0,0,2
"316430 São Roque de Minas",1,0,0,0,0,0,1,0,0,2
"316440 São Sebastião da Bela Vista",0,0,0,0,2,0,0,0,1,3
"316450 São Sebastião do Maranhão",0,0,1,0,0,0,0,0,0,1
"316460 São Sebastião do Oeste",0,0,0,0,1,0,0,0,0,1
"316470 São Sebastião do Paraíso",1,1,3,3,5,0,0,0,0,13
"316490 São Sebastião do Rio Verde",0,1,0,0,1,0,0,0,0,2
"316510 São Tomás de Aquino",0,0,0,0,1,0,0,0,0,1
"316540 Sapucaí0Mirim",1,0,0,0,0,0,0,0,0,1
"316553 Sarzedo",0,0,0,0,0,0,0,0,3,3
"316580 Senador José Bento",0,0,0,0,1,0,0,0,1,2
"316600 Senhora de Oliveira",1,0,0,0,0,0,0,0,1,2
"316620 Senhora dos Remédios",0,0,0,0,0,0,0,0,3,3
"316650 Serra Azul de Minas",1,0,0,0,0,0,0,0,0,1
"316680 Serra do Salitre",0,0,0,0,1,0,4,5,2,12
"316670 Serra dos Aimorés",0,1,0,0,0,0,0,0,0,1
"316690 Serrania",1,0,0,0,0,0,0,0,1,2
"316695 Serranópolis de Minas",0,0,0,0,0,0,0,0,1,1
"316720 Sete Lagoas",5,4,10,0,9,0,1,0,4,33
"316740 Silvianópolis",0,0,0,0,3,0,0,0,0,3
"316750 Simão Pereira",3,0,0,0,0,0,0,0,0,3
"316760 Simonésia",0,0,1,0,0,0,0,0,0,1
"316770 Sobrália",0,0,1,0,0,0,0,0,0,1
"316780 Soledade de Minas",0,0,1,0,1,0,0,0,0,2
"316790 Tabuleiro",0,0,0,0,5,0,0,0,0,5
"316800 Taiobeiras",1,0,2,0,2,0,0,0,0,5
"316805 Taparuba",0,0,0,0,1,0,0,0,0,1
"316810 Tapira",0,0,1,0,0,0,1,0,1,3
"316840 Tarumirim",0,0,3,0,1,0,0,0,1,5
"316850 Teixeiras",1,0,2,0,4,0,0,0,0,7
"316860 Teófilo Otoni",7,3,16,0,16,0,4,8,8,62
"316870 Timóteo",7,1,5,0,6,0,0,0,1,20
"316880 Tiradentes",0,0,0,0,1,0,0,0,0,1
"316890 Tiros",0,0,2,0,4,0,0,0,0,6
"316900 Tocantins",0,0,1,0,0,0,0,0,0,1
"316910 Toledo",0,0,0,0,1,0,0,0,0,1
"316930 Três Corações",5,1,1,0,8,1,0,0,1,17
"316935 Três Marias",1,0,3,0,3,0,0,0,1,8
"316940 Três Pontas",3,1,2,0,1,0,0,0,0,7
"316960 Tupaciguara",0,0,0,0,0,0,0,0,1,1
"316970 Turmalina",0,0,1,0,0,0,0,0,0,1
"316990 Ubá",5,3,11,0,1,0,0,0,5,25
"317000 Ubaí",0,0,1,0,0,0,0,0,0,1
"317005 Ubaporanga",0,0,2,0,1,0,0,0,0,3
"317010 Uberaba",10,4,16,1,36,1,2,0,6,76
"317020 Uberlândia",19,4,29,0,43,2,1,1,3,102
"317040 Unaí",1,3,3,0,6,1,0,0,2,16
"317043 União de Minas",1,0,0,0,0,0,0,0,0,1
"317050 Urucânia",0,0,1,0,1,0,0,0,0,2
"317060 Vargem Bonita",0,1,0,0,0,0,0,0,0,1
"317070 Varginha",8,1,5,0,8,1,2,0,2,27
"317075 Varjão de Minas",0,0,0,0,1,0,0,0,0,1
"317080 Várzea da Palma",0,0,4,0,1,0,0,0,0,5
"317090 Varzelândia",0,0,1,0,0,0,0,0,0,1
"317103 Verdelândia",0,0,0,0,1,0,0,0,0,1
"317115 Vermelho Novo",0,0,2,0,0,0,0,0,0,2
"317120 Vespasiano",7,0,5,0,1,0,1,0,0,14
"317130 Viçosa",3,4,5,0,7,0,0,0,0,19
"317170 Virgínia",0,0,0,0,1,0,0,0,0,1
"317180 Virginópolis",0,0,1,0,0,0,0,0,0,1
"317200 Visconde do Rio Branco",0,0,2,0,3,0,0,0,0,5
"317210 Volta Grande",0,0,0,0,0,0,0,0,1,1
"317220 Wenceslau Braz",0,0,1,0,0,0,0,0,0,1
"320010 Afonso Cláudio",0,0,5,0,1,0,0,0,0,6
"320016 Água Doce do Norte",0,0,3,0,1,0,0,0,0,4
"320013 Águia Branca",0,0,3,0,2,0,0,0,0,5
"320020 Alegre",1,0,4,0,2,0,1,0,1,9
"320030 Alfredo Chaves",0,0,2,0,3,0,0,0,0,5
"320035 Alto Rio Novo",0,0,0,0,1,0,0,0,0,1
"320040 Anchieta",0,0,2,0,1,0,1,0,0,4
"320050 Apiacá",0,0,0,0,0,1,0,0,0,1
"320060 Aracruz",0,0,0,0,13,0,0,4,0,17
"320070 Atilio Vivacqua",0,0,2,0,2,0,0,0,1,5
"320080 Baixo Guandu",3,0,4,0,1,0,0,0,0,8
"320090 Barra de São Francisco",1,0,12,0,4,0,0,0,1,18
"320100 Boa Esperança",0,0,1,0,2,0,0,0,0,3
"320110 Bom Jesus do Norte",0,0,1,0,0,0,0,0,0,1
"320115 Brejetuba",0,0,1,0,0,0,0,0,0,1
"320120 Cachoeiro de Itapemirim",12,1,43,0,18,0,2,0,4,80
"320130 Cariacica",3,2,3,0,5,0,0,0,0,13
"320140 Castelo",1,0,2,0,2,0,2,0,0,7
"320150 Colatina",7,0,11,0,6,0,0,0,14,38
"320160 Conceição da Barra",1,0,0,0,9,0,0,0,1,11
"320190 Domingos Martins",2,1,5,0,4,0,0,0,0,12
"320200 Dores do Rio Preto",0,0,1,0,0,0,0,0,0,1
"320210 Ecoporanga",1,0,2,0,1,0,0,0,1,5
"320220 Fundão",0,0,2,0,8,0,0,0,0,10
"320225 Governador Lindenberg",0,0,2,0,1,2,0,0,0,5
"320230 Guaçuí",1,0,5,0,3,0,0,1,0,10
"320240 Guarapari",3,1,5,0,5,0,21,0,1,36
"320245 Ibatiba",2,2,8,0,7,0,0,0,2,21
"320250 Ibiraçu",0,0,0,0,6,0,0,0,4,10
"320255 Ibitirama",0,0,1,0,1,0,0,0,1,3
"320260 Iconha",0,0,2,0,3,0,0,0,0,5
"320265 Irupi",0,0,0,0,5,0,0,0,1,6
"320270 Itaguaçu",0,0,1,0,0,0,0,0,1,2
"320280 Itapemirim",1,0,10,0,2,0,0,0,0,13
"320290 Itarana",0,0,1,0,1,0,0,0,1,3
"320300 Iúna",0,0,7,0,0,0,1,0,1,9
"320305 Jaguaré",0,0,7,0,3,0,0,0,0,10
"320310 Jerônimo Monteiro",0,0,2,0,0,0,1,0,0,3
"320313 João Neiva",0,1,1,0,2,0,1,0,2,7
"320316 Laranja da Terra",0,0,3,0,0,0,0,0,1,4
"320320 Linhares",7,2,17,1,22,0,0,0,1,50
"320330 Mantenópolis",1,0,0,0,1,0,0,0,1,3
"320332 Marataízes",0,0,4,0,0,0,0,0,0,4
"320334 Marechal Floriano",0,0,2,0,1,0,0,0,0,3
"320335 Marilândia",1,0,3,0,1,0,0,0,0,5
"320340 Mimoso do Sul",1,0,0,0,7,0,16,0,2,26
"320350 Montanha",0,0,2,0,1,0,0,0,1,4
"320360 Mucurici",1,0,2,0,1,0,0,0,0,4
"320370 Muniz Freire",1,0,1,0,0,0,0,0,0,2
"320380 Muqui",0,1,2,0,1,1,0,0,0,5
"320390 Nova Venécia",1,0,7,0,6,0,0,0,0,14
"320400 Pancas",1,0,2,0,0,0,0,0,1,4
"320405 Pedro Canário",2,0,2,0,3,0,0,0,0,7
"320410 Pinheiros",0,1,4,0,3,0,0,0,1,9
"320420 Piúma",0,0,0,0,1,0,0,0,0,1
"320425 Ponto Belo",0,0,0,0,1,0,0,0,0,1
"320430 Presidente Kennedy",0,0,3,0,1,0,1,0,1,6
"320435 Rio Bananal",1,0,1,0,0,0,0,0,1,3
"320440 Rio Novo do Sul",0,0,0,0,2,0,2,0,1,5
"320450 Santa Leopoldina",0,0,2,0,1,0,0,0,1,4
"320455 Santa Maria de Jetibá",0,0,4,0,6,0,0,0,0,10
"320460 Santa Teresa",0,0,1,0,2,0,0,0,2,5
"320465 São Domingos do Norte",2,1,0,0,2,0,0,0,0,5
"320470 São Gabriel da Palha",1,0,7,0,0,0,0,0,0,8
"320480 São José do Calçado",0,0,0,0,2,0,0,0,2,4
"320490 São Mateus",11,4,15,0,21,0,0,0,11,62
"320495 São Roque do Canaã",0,0,1,0,0,0,0,0,0,1
"320500 Serra",23,5,32,0,17,0,2,1,14,94
"320501 Sooretama",0,0,1,0,7,0,0,0,3,11
"320503 Vargem Alta",0,0,1,0,0,0,0,0,0,1
"320506 Venda Nova do Imigrante",1,1,2,0,6,0,0,0,1,11
"320510 Viana",3,1,1,0,5,0,1,0,1,12
"320515 Vila Pavão",0,0,2,0,0,0,0,0,0,2
"320517 Vila Valério",0,0,2,0,1,0,0,0,0,3
"320520 Vila Velha",12,0,2,0,12,0,0,0,1,27
"320530 Vitória",31,3,44,0,15,1,2,0,12,108
"330010 Angra dos Reis",5,0,9,0,3,0,0,0,9,26
"330015 Aperibé",0,0,3,0,0,0,0,0,0,3
"330020 Araruama",5,0,3,0,3,0,0,0,7,18
"330022 Areal",0,0,0,0,1,0,0,0,0,1
"330023 Armação dos Búzios",0,0,1,0,0,0,0,0,1,2
"330025 Arraial do Cabo",0,0,1,0,0,0,0,0,0,1
"330030 Barra do Piraí",3,0,2,0,4,0,1,0,6,16
"330040 Barra Mansa",10,2,8,0,5,1,2,5,0,33
"330045 Belford Roxo",5,0,0,0,0,0,0,0,9,14
"330050 Bom Jardim",0,0,0,0,2,0,0,0,2,4
"330060 Bom Jesus do Itabapoana",1,0,0,0,3,0,0,0,3,7
"330070 Cabo Frio",4,1,4,0,3,0,0,0,5,17
"330080 Cachoeiras de Macacu",0,0,2,0,0,0,0,0,11,13
"330090 Cambuci",0,0,2,0,0,0,0,0,1,3
"330100 Campos dos Goytacazes",20,13,68,0,28,0,3,0,1,133
"330110 Cantagalo",0,0,6,0,0,0,0,0,3,9
"330093 Carapebus",0,1,0,0,1,0,0,0,1,3
"330115 Cardoso Moreira",0,0,0,0,1,0,0,0,0,1
"330120 Carmo",0,0,0,0,0,0,1,0,0,1
"330130 Casimiro de Abreu",0,0,0,0,0,0,0,0,3,3
"330095 Comendador Levy Gasparian",0,0,0,0,0,0,0,0,1,1
"330140 Conceição de Macabu",0,0,0,0,0,0,0,0,1,1
"330150 Cordeiro",0,0,0,0,1,0,0,0,0,1
"330160 Duas Barras",0,0,0,0,1,0,0,0,1,2
"330170 Duque de Caxias",21,1,5,0,6,0,0,0,13,46
"330185 Guapimirim",0,0,0,0,0,0,0,0,12,12
"330187 Iguaba Grande",1,0,0,0,3,0,0,0,1,5
"330190 Itaboraí",3,0,4,0,0,1,0,0,40,48
"330200 Itaguaí",8,0,0,0,0,0,0,0,9,17
"330205 Italva",0,0,0,0,1,0,0,0,1,2
"330210 Itaocara",0,0,3,0,0,0,0,0,0,3
"330220 Itaperuna",1,5,23,0,12,0,0,0,1,42
"330225 Itatiaia",1,0,0,0,1,0,0,0,1,3
"330227 Japeri",3,0,0,0,0,0,0,0,2,5
"330230 Laje do Muriaé",0,0,0,0,0,0,0,0,2,2
"330240 Macaé",2,2,4,1,13,0,1,0,5,28
"330250 Magé",3,0,1,0,1,0,0,0,9,14
"330260 Mangaratiba",2,0,4,0,2,0,0,0,10,18
"330270 Maricá",2,0,7,0,4,0,0,0,7,20
"330280 Mendes",0,0,0,0,0,0,0,0,1,1
"330285 Mesquita",1,0,1,0,0,0,0,0,2,4
"330290 Miguel Pereira",0,0,1,0,0,0,0,0,3,4
"330300 Miracema",0,0,1,0,0,0,0,0,6,7
"330310 Natividade",0,0,1,0,0,0,3,0,0,4
"330320 Nilópolis",1,0,1,0,0,0,0,0,4,6
"330330 Niterói",26,5,21,0,6,0,0,0,17,75
"330340 Nova Friburgo",7,0,5,0,4,0,1,0,7,24
"330350 Nova Iguaçu",47,0,16,0,1,0,0,0,73,137
"330360 Paracambi",2,1,0,0,1,0,3,0,0,7
"330380 Paraty",1,0,3,0,0,0,0,0,1,5
"330385 Paty do Alferes",1,0,0,0,0,0,0,0,5,6
"330390 Petrópolis",22,3,14,0,12,0,6,0,4,61
"330395 Pinheiral",0,0,1,0,0,0,0,0,1,2
"330400 Piraí",2,0,3,0,6,0,0,0,0,11
"330410 Porciúncula",0,0,2,0,0,0,0,0,0,2
"330411 Porto Real",1,0,2,0,0,0,1,0,1,5
"330414 Queimados",6,0,0,0,0,0,0,0,2,8
"330415 Quissamã",1,0,2,0,0,0,0,0,3,6
"330420 Resende",11,3,6,0,5,0,1,0,3,29
"330430 Rio Bonito",2,0,0,0,0,1,0,0,1,4
"330440 Rio Claro",0,0,0,0,0,0,0,0,3,3
"330450 Rio das Flores",1,0,0,0,0,0,0,0,0,1
"330452 Rio das Ostras",2,1,2,0,0,0,0,0,4,9
"330455 Rio de Janeiro",280,10,79,0,63,1,1,3,268,705
"330460 Santa Maria Madalena",0,0,0,0,0,0,0,0,2,2
"330470 Santo Antônio de Pádua",2,0,7,0,2,0,1,0,0,12
"330480 São Fidélis",1,1,1,0,2,0,0,0,1,6
"330475 São Francisco de Itabapoana",1,1,3,0,2,0,0,0,1,8
"330490 São Gonçalo",44,9,51,1,27,1,0,2,35,170
"330500 São João da Barra",3,0,7,0,3,0,0,0,0,13
"330510 São João de Meriti",3,0,1,0,0,0,0,0,3,7
"330513 São José de Ubá",0,0,0,0,3,0,0,0,0,3
"330515 São José do Vale do Rio Preto",0,0,1,0,0,0,0,0,4,5
"330520 São Pedro da Aldeia",2,0,2,0,1,0,0,0,4,9
"330530 São Sebastião do Alto",0,0,0,0,1,0,0,0,2,3
"330540 Sapucaia",1,0,1,0,5,0,0,0,3,10
"330550 Saquarema",2,0,1,0,3,0,0,0,3,9
"330555 Seropédica",2,1,1,0,0,0,0,0,10,14
"330560 Silva Jardim",0,0,0,0,1,0,0,0,1,2
"330570 Sumidouro",0,0,1,0,0,0,0,0,0,1
"330575 Tanguá",3,1,0,0,0,0,0,0,0,4
"330580 Teresópolis",10,2,25,0,15,0,3,0,2,57
"330600 Três Rios",8,1,6,0,9,0,0,0,4,28
"330610 Valença",1,1,1,0,0,0,0,0,8,11
"330615 Varre0Sai",1,0,0,0,0,0,0,0,0,1
"330620 Vassouras",1,0,2,0,2,0,0,0,5,10
"330630 Volta Redonda",13,0,11,0,7,0,1,1,2,35
"350010 Adamantina",1,0,1,0,0,0,0,0,0,2
"350030 Aguaí",1,0,0,0,2,0,0,0,1,4
"350050 Águas de Lindóia",1,0,4,0,1,0,0,0,0,6
"350070 Agudos",1,0,2,0,0,0,0,0,0,3
"350100 Altinópolis",1,0,0,0,1,0,0,0,0,2
"350110 Alto Alegre",0,0,0,0,1,0,0,0,0,1
"350115 Alumínio",0,0,0,0,0,0,0,0,2,2
"350160 Americana",9,4,11,0,6,0,0,0,0,30
"350180 Américo de Campos",0,0,0,0,3,0,0,0,0,3
"350190 Amparo",2,0,12,0,1,0,0,0,2,17
"350200 Analândia",0,0,1,0,0,0,1,0,0,2
"350210 Andradina",0,0,2,0,0,0,0,0,0,2
"350220 Angatuba",0,0,0,0,1,0,0,0,1,2
"350230 Anhembi",1,0,0,0,1,0,0,0,0,2
"350250 Aparecida",7,0,0,0,1,0,1,0,0,9
"350270 Apiaí",0,1,0,0,0,0,0,0,0,1
"350275 Araçariguama",3,0,0,0,3,0,1,0,4,11
"350280 Araçatuba",3,7,16,0,8,0,1,0,2,37
"350290 Araçoiaba da Serra",0,0,2,0,0,0,0,0,1,3
"350300 Aramina",4,0,0,0,0,0,0,0,1,5
"350320 Araraquara",7,3,11,0,16,2,2,0,0,41
"350330 Araras",3,1,3,0,3,0,0,0,7,17
"350380 Artur Nogueira",1,2,5,0,1,0,0,0,0,9
"350390 Arujá",5,0,4,0,1,0,0,0,3,13
"350400 Assis",2,2,6,0,2,0,0,0,8,20
"350410 Atibaia",6,0,10,0,7,0,1,0,2,26
"350420 Auriflama",1,0,0,0,0,0,0,0,0,1
"350440 Avanhandava",0,0,0,0,1,0,0,0,0,1
"350450 Avaré",2,1,5,0,10,0,0,0,0,18
"350460 Bady Bassitt",0,0,1,0,0,0,0,0,1,2
"350520 Bariri",1,0,1,0,1,0,0,0,0,3
"350530 Barra Bonita",0,1,1,0,2,0,0,0,0,4
"350540 Barra do Turvo",2,0,0,0,1,0,0,0,6,9
"350550 Barretos",3,3,5,0,14,1,2,1,0,29
"350560 Barrinha",1,0,0,0,1,0,0,0,0,2
"350570 Barueri",5,0,12,0,3,0,0,0,14,34
"350580 Bastos",0,0,0,0,0,0,0,0,2,2
"350590 Batatais",1,0,1,0,2,1,0,0,0,5
"350600 Bauru",12,2,26,0,7,0,0,0,7,54
"350610 Bebedouro",2,0,4,0,7,0,2,0,0,15
"350620 Bento de Abreu",0,0,1,0,0,0,0,0,0,1
"350635 Bertioga",0,1,3,0,0,0,0,0,15,19
"350650 Birigui",3,2,6,0,6,1,0,0,0,18
"350660 Biritiba0Mirim",1,1,0,0,1,0,0,0,0,3
"350670 Boa Esperança do Sul",0,0,1,0,1,0,0,0,0,2
"350690 Bofete",0,0,0,0,0,0,0,0,1,1
"350700 Boituva",0,0,0,0,4,0,0,0,1,5
"350710 Bom Jesus dos Perdões",0,0,1,0,2,0,1,0,0,4
"350740 Borborema",0,0,0,0,1,0,0,0,0,1
"350750 Botucatu",6,1,4,0,17,0,0,0,3,31
"350760 Bragança Paulista",13,1,17,0,13,0,0,0,2,46
"350770 Braúna",0,0,0,0,1,0,2,0,0,3
"350780 Brodowski",0,0,0,0,0,0,0,0,1,1
"350790 Brotas",0,0,0,0,1,0,0,0,0,1
"350800 Buri",1,0,2,0,1,0,0,0,0,4
"350810 Buritama",0,1,0,0,0,1,0,0,0,2
"350840 Cabreúva",3,0,3,0,3,0,0,0,0,9
"350850 Caçapava",5,1,4,0,1,0,0,0,4,15
"350860 Cachoeira Paulista",1,0,2,0,3,0,0,0,0,6
"350870 Caconde",0,0,1,0,2,0,0,0,0,3
"350880 Cafelândia",0,0,0,0,2,0,1,0,1,4
"350900 Caieiras",5,0,1,0,0,0,1,0,2,9
"350910 Caiuá",0,0,1,0,0,0,0,0,0,1
"350920 Cajamar",2,0,2,0,0,0,0,0,5,9
"350925 Cajati",4,0,0,0,5,0,0,0,5,14
"350930 Cajobi",1,0,0,0,0,0,0,0,0,1
"350940 Cajuru",1,0,1,0,1,0,0,0,0,3
"350945 Campina do Monte Alegre",0,0,0,0,1,0,0,0,0,1
"350950 Campinas",58,6,69,0,25,0,1,0,5,164
"350960 Campo Limpo Paulista",2,0,4,0,4,0,0,0,1,11
"350970 Campos do Jordão",0,0,1,0,0,0,0,0,0,1
"350980 Campos Novos Paulista",0,0,0,0,0,0,1,0,2,3
"350990 Cananéia",0,0,0,0,0,0,0,0,1,1
"350995 Canas",2,0,1,0,0,0,0,0,0,3
"351000 Cândido Mota",0,0,0,0,0,0,0,0,9,9
"351020 Capão Bonito",0,0,6,0,6,0,0,0,0,12
"351030 Capela do Alto",0,0,2,0,0,0,0,0,0,2
"351040 Capivari",1,1,1,0,0,0,0,0,2,5
"351050 Caraguatatuba",2,3,3,0,0,0,0,0,1,9
"351060 Carapicuíba",3,1,6,0,0,0,0,0,13,23
"351070 Cardoso",0,1,0,0,0,0,0,0,0,1
"351080 Casa Branca",1,0,2,0,2,0,0,0,2,7
"351090 Cássia dos Coqueiros",0,0,0,0,1,0,0,0,0,1
"351110 Catanduva",14,0,8,0,14,2,1,0,0,39
"351120 Catiguá",1,0,0,0,2,0,0,0,0,3
"351130 Cedral",0,0,1,0,0,0,0,0,0,1
"351140 Cerqueira César",1,0,1,0,5,0,0,0,0,7
"351150 Cerquilho",0,1,2,0,2,0,0,0,0,5
"351160 Cesário Lange",0,0,1,0,0,0,0,0,0,1
"351170 Charqueada",0,0,0,0,0,0,0,0,3,3
"355720 Chavantes",0,0,0,0,0,0,0,0,1,1
"351190 Clementina",0,0,1,0,1,0,1,0,0,3
"351200 Colina",0,0,0,0,1,0,0,0,0,1
"351210 Colômbia",0,0,0,0,0,0,1,0,0,1
"351220 Conchal",1,0,0,0,0,0,0,0,1,2
"351230 Conchas",2,0,2,0,0,0,0,0,0,4
"351240 Cordeirópolis",0,0,0,0,0,0,0,0,2,2
"351280 Cosmópolis",1,0,1,0,1,0,0,0,0,3
"351290 Cosmorama",0,0,0,0,5,0,0,0,0,5
"351300 Cotia",5,1,12,0,3,0,1,0,13,35
"351310 Cravinhos",0,0,3,0,1,0,1,0,0,5
"351340 Cruzeiro",4,0,1,0,5,0,1,0,1,12
"351350 Cubatão",4,0,4,0,2,0,0,0,2,12
"351360 Cunha",1,1,1,0,1,0,2,0,0,6
"351370 Descalvado",3,0,1,0,0,0,0,0,1,5
"351380 Diadema",13,2,13,0,6,0,1,0,2,37
"351390 Divinolândia",0,0,0,1,0,0,0,0,3,4
"351400 Dobrada",0,0,2,0,0,0,0,0,0,2
"351410 Dois Córregos",1,0,0,0,3,0,0,0,0,4
"351430 Dourado",0,0,0,0,2,0,0,0,0,2
"351440 Dracena",2,2,2,0,1,0,0,0,0,7
"351450 Duartina",0,0,0,0,2,0,0,0,0,2
"351460 Dumont",0,0,0,0,0,0,2,0,3,5
"351470 Echaporã",0,0,0,0,0,0,0,0,1,1
"351480 Eldorado",0,0,0,0,0,0,0,0,1,1
"351490 Elias Fausto",0,0,2,0,0,0,0,0,3,5
"351492 Elisiário",0,0,2,0,0,0,0,0,0,2
"351495 Embaúba",0,0,0,0,1,0,0,0,0,1
"351500 Embu das Artes",2,0,1,0,0,0,0,0,2,5
"351510 Embu0Guaçu",0,0,0,0,0,0,0,0,3,3
"351515 Engenheiro Coelho",0,0,1,0,1,0,0,0,0,2
"351518 Espírito Santo do Pinhal",2,0,0,1,2,0,0,0,2,7
"351519 Espírito Santo do Turvo",2,0,0,0,0,0,0,0,0,2
"355730 Estiva Gerbi",1,0,0,0,0,0,0,0,0,1
"351535 Euclides da Cunha Paulista",0,1,0,0,0,0,0,0,0,1
"351540 Fartura",0,0,0,0,4,0,0,0,1,5
"351550 Fernandópolis",3,2,7,0,4,0,0,0,1,17
"351570 Ferraz de Vasconcelos",3,0,1,0,1,0,0,0,3,8
"351580 Flora Rica",0,0,0,0,0,0,0,0,1,1
"351590 Floreal",0,0,0,0,2,0,0,0,0,2
"351600 Flórida Paulista",0,0,0,0,1,0,0,0,0,1
"351610 Florínia",0,0,1,0,0,0,0,0,1,2
"351620 Franca",15,1,20,0,14,0,2,0,1,53
"351630 Francisco Morato",7,0,4,0,0,0,0,0,1,12
"351640 Franco da Rocha",6,1,6,0,2,0,0,0,11,26
"351670 Garça",2,0,1,0,1,0,0,0,2,6
"351690 General Salgado",0,0,4,0,0,0,0,0,0,4
"351700 Getulina",0,0,0,0,2,0,0,0,0,2
"351710 Glicério",0,1,1,0,0,1,0,0,0,3
"351720 Guaiçara",0,0,1,0,0,0,0,0,0,1
"351730 Guaimbê",0,0,0,0,2,0,0,0,0,2
"351740 Guaíra",0,1,0,0,0,0,1,0,0,2
"351750 Guapiaçu",1,0,1,0,0,0,0,0,0,2
"351760 Guapiara",1,0,0,0,1,0,0,0,0,2
"351770 Guará",2,0,0,0,1,0,0,0,0,3
"351790 Guaraci",0,0,0,0,1,0,0,0,0,1
"351820 Guararapes",0,0,1,0,1,0,0,1,1,4
"351830 Guararema",3,2,1,0,1,0,1,0,0,8
"351840 Guaratinguetá",12,0,8,0,12,0,1,0,0,33
"351850 Guareí",1,0,0,0,0,0,0,0,0,1
"351860 Guariba",1,0,0,0,2,0,0,0,0,3
"351870 Guarujá",7,3,11,0,1,0,0,0,3,25
"351880 Guarulhos",48,4,26,0,14,0,0,0,26,118
"351885 Guatapará",0,0,0,0,1,0,0,0,0,1
"351900 Herculândia",0,0,0,0,2,0,0,0,2,4
"351905 Holambra",0,0,1,0,0,0,0,0,0,1
"351907 Hortolândia",7,1,6,0,6,0,0,0,0,20
"351910 Iacanga",0,0,0,0,0,0,0,0,1,1
"351920 Iacri",0,0,1,0,1,0,0,0,1,3
"351930 Ibaté",1,0,0,0,0,0,0,0,2,3
"351940 Ibirá",1,0,0,0,3,0,0,0,0,4
"351960 Ibitinga",0,0,0,0,1,0,1,0,0,2
"351970 Ibiúna",2,0,3,0,2,0,0,0,9,16
"351980 Icém",0,0,0,0,2,0,0,0,3,5
"352000 Igaraçu do Tietê",0,0,1,0,0,0,0,0,0,1
"352010 Igarapava",0,0,0,0,3,0,0,0,2,5
"352020 Igaratá",1,0,0,0,0,0,0,0,0,1
"352030 Iguape",0,0,2,0,1,0,0,0,10,13
"352042 Ilha Comprida",0,0,0,0,1,0,0,0,0,1
"352044 Ilha Solteira",1,0,1,0,1,0,0,0,0,3
"352040 Ilhabela",0,1,1,0,1,0,0,0,0,3
"352050 Indaiatuba",7,7,10,0,3,0,1,0,2,30
"352080 Inúbia Paulista",0,0,0,0,0,0,0,0,1,1
"352090 Ipaussu",0,0,0,0,1,0,0,0,0,1
"352100 Iperó",0,0,0,0,0,0,0,0,2,2
"352115 Ipiguá",0,0,0,0,0,0,0,0,3,3
"352120 Iporanga",0,0,0,0,0,0,0,0,2,2
"352130 Ipuã",0,0,0,0,1,0,0,0,2,3
"352140 Iracemápolis",0,0,1,0,0,0,0,0,1,2
"352170 Itaberá",1,0,4,0,2,0,0,0,1,8
"352180 Itaí",0,0,0,0,6,0,0,0,0,6
"352190 Itajobi",0,0,1,0,1,0,0,0,0,2
"352210 Itanhaém",9,1,4,0,0,0,0,0,7,21
"352220 Itapecerica da Serra",4,1,1,0,0,0,0,0,5,11
"352230 Itapetininga",7,0,10,0,9,1,1,0,0,28
"352240 Itapeva",3,1,10,0,8,0,1,0,2,25
"352250 Itapevi",3,1,1,0,1,0,0,0,4,10
"352260 Itapira",0,0,3,0,0,0,0,0,15,18
"352265 Itapirapuã Paulista",0,0,1,0,0,0,0,0,0,1
"352270 Itápolis",1,0,0,0,7,0,0,0,0,8
"352280 Itaporanga",1,0,2,0,4,0,0,0,0,7
"352290 Itapuí",1,0,1,0,0,0,0,0,0,2
"352310 Itaquaquecetuba",10,3,8,0,2,0,0,0,15,38
"352320 Itararé",1,0,5,1,3,0,1,0,0,11
"352330 Itariri",0,0,1,0,0,0,0,0,1,2
"352340 Itatiba",1,0,7,0,6,0,0,0,3,17
"352350 Itatinga",1,0,0,0,2,0,0,2,1,6
